BOTTOMLAYER
640,-0.5
(0.005,(0 0.025 0),-3.27521e-10)
(0.005,(0 0.03 0),-3.08826e-10)
(0.005,(0 0.035 0),-3.11906e-10)
(0.005,(0 0.04 0),-3.36966e-10)
(0.005,(0 0.045 0),-3.98367e-10)
(0.005,(0 0.05 0),-5.46817e-10)
(0.005,(0 0.055 0),-9.99389e-10)
(0.005,(0 0.06 0),-1.8495e-09)
(0.005,(0 0.065 0),-2.05125e-09)
(0.005,(0 0.07 0),-2.08947e-09)
(0.005,(0 0.075 0),-2.59665e-09)
(0.005,(0.005 -0.08 0),-2.5976e-09)
(0.005,(0.005 -0.075 0),-2.09007e-09)
(0.005,(0.005 -0.07 0),-2.05175e-09)
(0.005,(0.005 -0.065 0),-1.85067e-09)
(0.005,(0.005 -0.06 0),-1.00419e-09)
(0.005,(0.005 -0.055 0),-5.54554e-10)
(0.005,(0.005 -0.05 0),-4.07894e-10)
(0.005,(0.005 -0.045 0),-3.47558e-10)
(0.005,(0.005 -0.04 0),-3.22962e-10)
(0.005,(0.005 -0.035 0),-3.19797e-10)
(0.005,(0.005 -0.03 0),-3.37847e-10)
(0.005,(0.005 -0.025 0),-3.91e-10)
(0.005,(0.005 -0.02 0),-5.2954e-10)
(0.005,(0.005 -0.015 0),-9.7073e-10)
(0.005,(0.005 -0.01 0),-1.80738e-09)
(0.005,(0.005 -0.005 0),-1.98385e-09)
(0.005,(0.005 0 0),-1.98385e-09)
(0.005,(0.005 0.005 0),-1.80738e-09)
(0.005,(0.005 0.01 0),-9.7073e-10)
(0.005,(0.005 0.015 0),-5.2954e-10)
(0.005,(0.005 0.02 0),-3.91e-10)
(0.005,(0.005 0.025 0),-3.37847e-10)
(0.005,(0.005 0.03 0),-3.19797e-10)
(0.005,(0.005 0.035 0),-3.22962e-10)
(0.005,(0.005 0.04 0),-3.47558e-10)
(0.005,(0.005 0.045 0),-4.07894e-10)
(0.005,(0.005 0.05 0),-5.54554e-10)
(0.005,(0.005 0.055 0),-1.00419e-09)
(0.005,(0.005 0.06 0),-1.85067e-09)
(0.005,(0.005 0.065 0),-2.05175e-09)
(0.005,(0.005 0.07 0),-2.09007e-09)
(0.005,(0.005 0.075 0),-2.5976e-09)
(0.005,(0.01 -0.08 0),-2.59959e-09)
(0.005,(0.01 -0.075 0),-2.09135e-09)
(0.005,(0.01 -0.07 0),-2.0528e-09)
(0.005,(0.01 -0.065 0),-1.85338e-09)
(0.005,(0.01 -0.06 0),-1.01611e-09)
(0.005,(0.01 -0.055 0),-5.7396e-10)
(0.005,(0.01 -0.05 0),-4.31753e-10)
(0.005,(0.01 -0.045 0),-3.73959e-10)
(0.005,(0.01 -0.04 0),-3.50443e-10)
(0.005,(0.01 -0.035 0),-3.47105e-10)
(0.005,(0.01 -0.03 0),-3.63685e-10)
(0.005,(0.01 -0.025 0),-4.13818e-10)
(0.005,(0.01 -0.02 0),-5.47459e-10)
(0.005,(0.01 -0.015 0),-9.81462e-10)
(0.005,(0.01 -0.01 0),-1.81041e-09)
(0.005,(0.01 -0.005 0),-1.98558e-09)
(0.005,(0.01 0 0),-1.98558e-09)
(0.005,(0.01 0.005 0),-1.81041e-09)
(0.005,(0.01 0.01 0),-9.81462e-10)
(0.005,(0.01 0.015 0),-5.47459e-10)
(0.005,(0.01 0.02 0),-4.13818e-10)
(0.005,(0.01 0.025 0),-3.63685e-10)
(0.005,(0.01 0.03 0),-3.47105e-10)
(0.005,(0.01 0.035 0),-3.50443e-10)
(0.005,(0.01 0.04 0),-3.73959e-10)
(0.005,(0.01 0.045 0),-4.31753e-10)
(0.005,(0.01 0.05 0),-5.7396e-10)
(0.005,(0.01 0.055 0),-1.01611e-09)
(0.005,(0.01 0.06 0),-1.85338e-09)
(0.005,(0.01 0.065 0),-2.0528e-09)
(0.005,(0.01 0.07 0),-2.09135e-09)
(0.005,(0.01 0.075 0),-2.59959e-09)
(0.005,(0.015 -0.08 0),-2.60281e-09)
(0.005,(0.015 -0.075 0),-2.09352e-09)
(0.005,(0.015 -0.07 0),-2.05444e-09)
(0.005,(0.015 -0.065 0),-1.85892e-09)
(0.005,(0.015 -0.06 0),-1.04286e-09)
(0.005,(0.015 -0.055 0),-6.17858e-10)
(0.005,(0.015 -0.05 0),-4.8516e-10)
(0.005,(0.015 -0.045 0),-4.32351e-10)
(0.005,(0.015 -0.04 0),-4.10869e-10)
(0.005,(0.015 -0.035 0),-4.07291e-10)
(0.005,(0.015 -0.03 0),-4.2125e-10)
(0.005,(0.015 -0.025 0),-4.65499e-10)
(0.005,(0.015 -0.02 0),-5.88452e-10)
(0.005,(0.015 -0.015 0),-1.0055e-09)
(0.005,(0.015 -0.01 0),-1.8164e-09)
(0.005,(0.015 -0.005 0),-1.98856e-09)
(0.005,(0.015 0 0),-1.98856e-09)
(0.005,(0.015 0.005 0),-1.8164e-09)
(0.005,(0.015 0.01 0),-1.0055e-09)
(0.005,(0.015 0.015 0),-5.88452e-10)
(0.005,(0.015 0.02 0),-4.65499e-10)
(0.005,(0.015 0.025 0),-4.2125e-10)
(0.005,(0.015 0.03 0),-4.07291e-10)
(0.005,(0.015 0.035 0),-4.10869e-10)
(0.005,(0.015 0.04 0),-4.32351e-10)
(0.005,(0.015 0.045 0),-4.8516e-10)
(0.005,(0.015 0.05 0),-6.17858e-10)
(0.005,(0.015 0.055 0),-1.04286e-09)
(0.005,(0.015 0.06 0),-1.85892e-09)
(0.005,(0.015 0.065 0),-2.05444e-09)
(0.005,(0.015 0.07 0),-2.09352e-09)
(0.005,(0.015 0.075 0),-2.60281e-09)
(0.005,(0.02 -0.08 0),-2.60769e-09)
(0.005,(0.02 -0.075 0),-2.09704e-09)
(0.005,(0.02 -0.07 0),-2.0566e-09)
(0.005,(0.02 -0.065 0),-1.872e-09)
(0.005,(0.02 -0.06 0),-1.11218e-09)
(0.005,(0.02 -0.055 0),-7.30085e-10)
(0.005,(0.02 -0.05 0),-6.17512e-10)
(0.005,(0.02 -0.045 0),-5.73878e-10)
(0.005,(0.02 -0.04 0),-5.55938e-10)
(0.005,(0.02 -0.035 0),-5.52175e-10)
(0.005,(0.02 -0.03 0),-5.62052e-10)
(0.005,(0.02 -0.025 0),-5.95908e-10)
(0.005,(0.02 -0.02 0),-6.96121e-10)
(0.005,(0.02 -0.015 0),-1.06949e-09)
(0.005,(0.02 -0.01 0),-1.83503e-09)
(0.005,(0.02 -0.005 0),-2.00045e-09)
(0.005,(0.02 0 0),-2.00045e-09)
(0.005,(0.02 0.005 0),-1.83503e-09)
(0.005,(0.02 0.01 0),-1.06949e-09)
(0.005,(0.02 0.015 0),-6.96121e-10)
(0.005,(0.02 0.02 0),-5.95908e-10)
(0.005,(0.02 0.025 0),-5.62052e-10)
(0.005,(0.02 0.03 0),-5.52175e-10)
(0.005,(0.02 0.035 0),-5.55938e-10)
(0.005,(0.02 0.04 0),-5.73878e-10)
(0.005,(0.02 0.045 0),-6.17512e-10)
(0.005,(0.02 0.05 0),-7.30085e-10)
(0.005,(0.02 0.055 0),-1.11218e-09)
(0.005,(0.02 0.06 0),-1.872e-09)
(0.005,(0.02 0.065 0),-2.0566e-09)
(0.005,(0.02 0.07 0),-2.09704e-09)
(0.005,(0.02 0.075 0),-2.60769e-09)
(0.005,(0.025 -0.08 0),-2.61508e-09)
(0.005,(0.025 -0.075 0),-2.10294e-09)
(0.005,(0.025 -0.07 0),-2.06016e-09)
(0.005,(0.025 -0.065 0),-1.92255e-09)
(0.005,(0.025 -0.06 0),-1.36901e-09)
(0.005,(0.025 -0.055 0),-1.11156e-09)
(0.005,(0.025 -0.05 0),-1.0417e-09)
(0.005,(0.025 -0.045 0),-1.01466e-09)
(0.005,(0.025 -0.04 0),-1.00298e-09)
(0.005,(0.025 -0.035 0),-9.99575e-10)
(0.005,(0.025 -0.03 0),-1.00392e-09)
(0.005,(0.025 -0.025 0),-1.02166e-09)
(0.005,(0.025 -0.02 0),-1.07857e-09)
(0.005,(0.025 -0.015 0),-1.29352e-09)
(0.005,(0.025 -0.01 0),-1.76872e-09)
(0.005,(0.025 -0.005 0),-1.84707e-09)
(0.005,(0.025 0 0),-1.84707e-09)
(0.005,(0.025 0.005 0),-1.76872e-09)
(0.005,(0.025 0.01 0),-1.29352e-09)
(0.005,(0.025 0.015 0),-1.07857e-09)
(0.005,(0.025 0.02 0),-1.02166e-09)
(0.005,(0.025 0.025 0),-1.00392e-09)
(0.005,(0.025 0.03 0),-9.99575e-10)
(0.005,(0.025 0.035 0),-1.00298e-09)
(0.005,(0.025 0.04 0),-1.01466e-09)
(0.005,(0.025 0.045 0),-1.0417e-09)
(0.005,(0.025 0.05 0),-1.11156e-09)
(0.005,(0.025 0.055 0),-1.36901e-09)
(0.005,(0.025 0.06 0),-1.92255e-09)
(0.005,(0.025 0.065 0),-2.06016e-09)
(0.005,(0.025 0.07 0),-2.10294e-09)
(0.005,(0.025 0.075 0),-2.61508e-09)
(0.005,(0.03 -0.08 0),-2.62697e-09)
(0.005,(0.03 -0.075 0),-2.11352e-09)
(0.005,(0.03 -0.07 0),-2.06764e-09)
(0.005,(0.03 -0.065 0),-2.02003e-09)
